file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0001,0,0.0427876338362693,0.0796397700905799,0.0612137019634246
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0002,0,0.0638925731182098,0.1493227630853653,0.10660766810178754
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0003,0,0.037607867270708,0.1104798913002014,0.0740438792854547
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0004,1,0.0393931418657302,0.5893092155456543,0.31435117870569224
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0005,0,0.0484797023236751,0.6335304379463196,0.34100507013499737
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0006,0,0.0340810269117355,0.4174161255359649,0.2257485762238502
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0007,0,0.028936181217432,0.4057349860668182,0.2173355836421251
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0008,0,0.0400343798100948,0.2372241616249084,0.13862927071750158
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0009,0,0.0489373467862606,0.3589093685150146,0.2039233576506376
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0010,0,0.0270445384085178,0.3694461286067962,0.198245333507657
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0011,0,0.0314380638301372,0.2305375784635543,0.13098782114684576
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0012,0,0.7863456606864929,0.1231594681739807,0.4547525644302368
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0013,0,0.0262513142079114,0.1481451392173767,0.08719822671264406
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0014,0,0.03093565069139,0.3748814463615417,0.20290854852646584
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0015,0,0.0209907609969377,0.1715293973684311,0.0962600791826844
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0016,0,0.1162690818309784,0.2668928802013397,0.19158098101615906
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0017,0,0.0260554924607276,0.3031100928783417,0.16458279266953463
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0018,0,0.1632260382175445,0.2876339256763458,0.22542998194694516
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0019,0,0.0390328615903854,0.1809638142585754,0.10999833792448041
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0020,0,0.0629548281431198,0.299156129360199,0.1810554787516594
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0021,0,0.0329211764037609,0.3705393373966217,0.2017302569001913
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0022,0,0.0499958805739879,0.0819863677024841,0.065991124138236
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0023,0,0.0467435680329799,0.0803361535072326,0.06353986077010625
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0024,0,0.0192534197121858,0.0671589449048042,0.043206182308495
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0025,0,0.228357583284378,0.0142020499333739,0.12127981660887595
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0026,0,0.0513845793902874,0.0694315209984779,0.06040805019438265
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0027,0,0.0490952245891094,0.028148241341114,0.0386217329651117
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0028,0,0.0587959997355937,0.1466005742549896,0.10269828699529165
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0029,0,0.1586113721132278,0.4440097212791443,0.30131054669618607
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0030,0,0.0285663995891809,0.5207585692405701,0.2746624844148755
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0031,0,0.0698330700397491,0.2037901580333709,0.13681161403656
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0032,0,0.051064409315586,0.3053095936775207,0.17818700149655334
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0033,0,0.0537422373890876,0.2711996138095855,0.16247092559933657
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0034,0,0.0220046322792768,0.0521576963365078,0.037081164307892295
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0035,0,0.240181565284729,0.762662410736084,0.5014219880104065
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0036,0,0.1234474256634712,0.1247802972793579,0.12411386147141454
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0037,0,0.7072362303733826,0.4207565486431122,0.5639963895082474
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0038,0,0.1920921504497528,0.5942052006721497,0.39314867556095123
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0039,0,0.0468687005341053,0.6873893141746521,0.3671290073543787
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0040,0,0.7018744349479675,0.4877757728099823,0.5948251038789749
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0041,0,0.2505156993865967,0.2655274868011474,0.25802159309387207
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0042,0,0.0535177737474441,0.6732598543167114,0.3633888140320778
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0043,0,0.1406356245279312,0.0842876955866813,0.11246166005730626
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0044,0,0.1696209609508514,0.1596348583698272,0.1646279096603393
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0045,0,0.0329123735427856,0.3930457830429077,0.21297907829284665
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0046,0,0.4616341888904571,0.3520129024982452,0.40682354569435114
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0047,0,0.0562394075095653,0.219953179359436,0.13809629343450064
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0048,1,0.1092462092638015,0.4802407920360565,0.294743500649929
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0049,0,0.0265067163854837,0.5290846228599548,0.2777956696227193
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0050,0,0.0427783764898777,0.2301773130893707,0.13647784478962421
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0051,0,0.0505679659545421,0.0897835120558738,0.07017573900520795
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0052,0,0.0364875458180904,0.4297488927841186,0.2331182193011045
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0053,0,0.0326985232532024,0.37495818734169,0.2038283552974462
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0054,0,0.1276886463165283,0.5521013140678406,0.33989498019218445
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0055,0,0.08878143876791,0.4173144400119781,0.2530479393899441
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0056,0,0.0384749583899974,0.3033776581287384,0.1709263082593679
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0057,0,0.0583144985139369,0.3531673848628998,0.20574094168841833
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0058,0,0.0309164598584175,0.1462494879961013,0.0885829739272594
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0059,0,0.0198782514780759,0.1451393961906433,0.0825088238343596
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0060,0,0.0432255454361438,0.8742470741271973,0.4587363097816705
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0061,0,0.2222795039415359,0.8041938543319702,0.5132366791367531
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0062,0,0.0514505468308925,0.4240424633026123,0.2377465050667524
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0063,0,0.0345177054405212,0.0960684269666671,0.06529306620359415
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0064,0,0.0347388535737991,0.0549735948443412,0.04485622420907015
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0065,0,0.3371683955192566,0.0523959584534168,0.1947821769863367
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0066,0,0.0428860150277614,0.2855587899684906,0.164222402498126
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0067,0,0.0381592437624931,0.1050573736429214,0.07160830870270725
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0068,0,0.5950210690498352,0.2377537041902542,0.4163873866200447
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0069,0,0.0281562823802232,0.0535644367337226,0.0408603595569729
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0070,0,0.0400464236736297,0.0307099353522062,0.03537817951291795
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0071,0,0.0548762716352939,0.5446158051490784,0.2997460383921861
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0072,0,0.0794859305024147,0.1107319295406341,0.0951089300215244
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0073,0,0.0281328577548265,0.0981441140174865,0.0631384858861565
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0074,0,0.6111518740653992,0.1869481652975082,0.3990500196814537
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0075,0,0.0496637411415576,0.0802737325429916,0.0649687368422746
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0076,0,0.0495592318475246,0.1483997851610183,0.09897950850427145
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0077,0,0.0354146584868431,0.1168018132448196,0.07610823586583135
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0078,0,0.0343723595142364,0.6273759007453918,0.33087413012981415
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0079,0,0.2608916461467743,0.0916253328323364,0.17625848948955536
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0080,0,0.6910918951034546,0.0933810099959373,0.39223645254969597
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0081,0,0.0537029355764389,0.5600922107696533,0.3068975731730461
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0082,0,0.5016018748283386,0.4042759537696838,0.45293891429901123
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0083,0,0.2866791188716888,0.2658222317695617,0.27625067532062525
