file_id,organism,locus_tag,ess,conf,conf_esm2,conf_bert,conf_t5,conf_mean
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0001,0,0.0427876338362693,0.083857923746109,0.0796397700905799,0.0579380206763744,0.06605583708733315
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0002,0,0.0638925731182098,0.0055150715634226,0.1493227630853653,0.128609612584114,0.08683500508777792
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0003,0,0.037607867270708,0.0968121886253357,0.1104798913002014,0.0385512560606002,0.07086280081421131
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0004,1,0.0393931418657302,0.575127124786377,0.5893092155456543,0.5618070960044861,0.4414091445505619
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0005,0,0.0484797023236751,0.6108579635620117,0.6335304379463196,0.691486656665802,0.4960886901244521
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0006,0,0.0340810269117355,0.0623229555785656,0.4174161255359649,0.0328646525740623,0.13667119015008208
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0007,0,0.028936181217432,0.3314320743083954,0.4057349860668182,0.3772848844528198,0.28584703151136637
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0008,0,0.0400343798100948,0.4009041488170624,0.2372241616249084,0.4085628390312195,0.2716813823208213
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0009,0,0.0489373467862606,0.4628125131130218,0.3589093685150146,0.2664423584938049,0.28427539672702545
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0010,0,0.0270445384085178,0.3540869057178497,0.3694461286067962,0.2831965088844299,0.2584435204043984
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0011,0,0.0314380638301372,0.2537857890129089,0.2305375784635543,0.127260684967041,0.16075552906841034
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0012,0,0.7863456606864929,0.1098053157329559,0.1231594681739807,0.0612778179347515,0.27014706563204527
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0013,0,0.0262513142079114,0.3020634055137634,0.1481451392173767,0.0489633195102214,0.13135579461231822
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0014,0,0.03093565069139,0.0849177688360214,0.3748814463615417,0.039932832121849,0.1326669245027005
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0015,0,0.0209907609969377,0.2633181512355804,0.1715293973684311,0.0687978267669677,0.1311590340919792
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0016,0,0.1162690818309784,0.2670771479606628,0.2668928802013397,0.2400470077991485,0.22257152944803238
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0017,0,0.0260554924607276,0.2726744413375854,0.3031100928783417,0.3119104504585266,0.2284376192837953
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0018,0,0.1632260382175445,0.3003622591495514,0.2876339256763458,0.2733244299888611,0.2561366632580757
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0019,0,0.0390328615903854,0.2588365077972412,0.1809638142585754,0.0758309066295623,0.13866602256894106
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0020,0,0.0629548281431198,0.3633109033107757,0.299156129360199,0.1159328147768974,0.210338668897748
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0021,0,0.0329211764037609,0.2188678830862045,0.3705393373966217,0.2093426585197448,0.20791776385158298
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0022,0,0.0499958805739879,0.2679388225078583,0.0819863677024841,0.0283718947321176,0.10707324137911196
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0023,0,0.0467435680329799,0.0745370611548423,0.0803361535072326,0.0643044859170913,0.06648031715303653
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0024,0,0.0192534197121858,0.0198652632534503,0.0671589449048042,0.0385187156498432,0.036199085880070876
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0025,0,0.228357583284378,0.0361583344638347,0.0142020499333739,0.0178867280483245,0.07415117393247778
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0026,0,0.0513845793902874,0.0221881177276372,0.0694315209984779,0.1065296158194542,0.06238345848396418
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0027,0,0.0490952245891094,0.0197759866714477,0.028148241341114,0.0288393702358007,0.03146470570936795
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0028,0,0.0587959997355937,0.459808886051178,0.1466005742549896,0.2177402377128601,0.22073642443865535
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0029,0,0.1586113721132278,0.0258255377411842,0.4440097212791443,0.1720966249704361,0.2001358140259981
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0030,0,0.0285663995891809,0.0198693946003913,0.5207585692405701,0.0649487748742103,0.15853578457608813
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0031,0,0.0698330700397491,0.1143466308712959,0.2037901580333709,0.0374679453670978,0.10635945107787843
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0032,0,0.051064409315586,0.0621189959347248,0.3053095936775207,0.291161447763443,0.1774136116728186
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0033,0,0.0537422373890876,0.1335350424051284,0.2711996138095855,0.137266531586647,0.14893585629761213
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0034,0,0.0220046322792768,0.0652056038379669,0.0521576963365078,0.0325863398611545,0.0429885680787265
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0035,0,0.240181565284729,0.4094535708427429,0.762662410736084,0.3879361152648926,0.4500584155321121
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0036,0,0.1234474256634712,0.0464122332632541,0.1247802972793579,0.058743879199028,0.0883459588512778
