file_id,organism,locus_tag,ess,conf,conf_t5,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.2466098815202713,0.0378117673099041,0.1422108244150877
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.3631139993667602,0.1266333013772964,0.2448736503720283
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.2512242496013641,0.3174072504043579,0.284315750002861
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.4666074514389038,0.2146121561527252,0.3406098037958145
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.0911191552877426,0.1558607369661331,0.12348994612693784
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.405454009771347,0.2822272479534149,0.343840628862381
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.2402050197124481,0.1359530538320541,0.1880790367722511
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.3209760785102844,0.2448186725378036,0.28289737552404404
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.4755814969539642,0.0799242928624153,0.2777528949081897
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.1703146994113922,0.1593827307224273,0.16484871506690976
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.2575145661830902,0.0201456733047962,0.13883011974394321
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.1515562534332275,0.0020603449083864,0.07680829917080696
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.7861143946647644,0.948307991027832,0.8672111928462982
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.8147737979888916,0.751796305179596,0.7832850515842438
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.1063565239310264,0.0440639927983284,0.0752102583646774
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.2972006797790527,0.2774763405323028,0.28733851015567774
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.1549560129642486,0.1210091263055801,0.13798256963491434
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.1156663298606872,0.072991594672203,0.0943289622664451
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.2463235259056091,0.0041632815264165,0.1252434037160128
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0538704209029674,0.092756874859333,0.07331364788115019
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.886547863483429,0.7800223231315613,0.8332850933074951
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.5087080597877502,0.4124155342578888,0.4605617970228195
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.8360057473182678,0.9568207263946532,0.8964132368564606
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9496040940284728,0.977057695388794,0.9633308947086334
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9232540726661682,0.8722516298294067,0.8977528512477875
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.2461219578981399,0.5185484290122986,0.38233519345521927
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92527836561203,0.7903988361358643,0.8578386008739471
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.4178037941455841,0.0245518777519464,0.22117783594876525
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.8979614973068237,0.8559694886207581,0.8769654929637909
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.6970238089561462,0.5953579545021057,0.646190881729126
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6408669352531433,0.7738703489303589,0.7073686420917511
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.417057603597641,0.1069355756044387,0.26199658960103983
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.1286786645650863,0.0598797015845775,0.09427918307483191
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.212573766708374,0.088750772178173,0.1506622694432735
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.1378869712352752,0.058931328356266,0.0984091497957706
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.094633862376213,0.006902968045324,0.050768415210768504
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.3103028833866119,0.1944517791271209,0.2523773312568664
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.2466020584106445,0.0760084465146064,0.16130525246262545
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.3570576012134552,0.3171976506710052,0.3371276259422302
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.392067015171051,0.1697302460670471,0.2808986306190491
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.1792350709438324,0.090600349009037,0.1349177099764347
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0981131568551063,0.097959779202938,0.09803646802902215
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.1500790864229202,0.0373536609113216,0.0937163736671209
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0754163712263107,0.0080304034054279,0.041723387315869304
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.4156356453895569,0.128897488117218,0.27226656675338745
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.8786813020706177,0.9030736684799194,0.8908774852752686
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.1655225902795791,0.0475275889039039,0.1065250895917415
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0810206606984138,0.0585271343588829,0.06977389752864835
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.3813579380512237,0.7113664150238037,0.5463621765375137
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.6798389554023743,0.7692018151283264,0.7245203852653503
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.796730637550354,0.723561704158783,0.7601461708545685
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9220982193946838,0.9096428155899048,0.9158705174922943
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.2466067224740982,0.0691289156675338,0.157867819070816
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.2266368418931961,0.1084613725543022,0.16754910722374916
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.3572287559509277,0.4130490720272064,0.3851389139890671
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.2672664225101471,0.4496921598911285,0.3584792912006378
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0607585981488227,0.0656752586364746,0.06321692839264864
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.1465086489915847,0.0232019424438476,0.08485529571771615
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0691382437944412,0.074420042335987,0.0717791430652141
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0841875001788139,0.023109083995223,0.053648292087018455
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.164009153842926,0.2167388796806335,0.19037401676177973
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.1470470279455185,0.0463019013404846,0.09667446464300154
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.2666376233100891,0.1758372187614441,0.2212374210357666
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.2032480537891388,0.0752445310354232,0.13924629241228098
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.4589297473430633,0.4065247178077698,0.43272723257541656
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.4132994413375854,0.354828268289566,0.3840638548135757
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.3956459164619446,0.2805858552455902,0.3381158858537674
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.6650144457817078,0.1788888424634933,0.42195164412260056
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.884253203868866,0.3749101161956787,0.6295816600322723
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.131101593375206,0.0811085179448127,0.10610505566000936
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.2244901061058044,0.1007551699876785,0.16262263804674143
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.2795203924179077,0.1693808734416961,0.2244506329298019
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.1089167445898056,0.0786746963858604,0.093795720487833
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4688551425933838,0.6554854512214661,0.5621702969074249
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.8188570141792297,0.708354651927948,0.7636058330535889
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.7100020051002502,0.9334906935691832,0.8217463493347168
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.8061354160308838,0.8738853335380554,0.8400103747844696
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.8641940355300903,0.9393619894981384,0.9017780125141144
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9018588662147522,0.9512178897857666,0.9265383780002594
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.94254469871521,0.9567093849182128,0.9496270418167114
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.930744767189026,0.937633216381073,0.9341889917850494
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9362871050834656,0.9116179347038268,0.9239525198936462
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.94323068857193,0.9776911735534668,0.9604609310626984
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9342060685157776,0.8472341895103455,0.8907201290130615
