file_id,organism,locus_tag,ess,conf,conf_t5,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00001,1,0.6178083419799805,0.9069697856903076,0.762389063835144
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00002,1,0.6508125066757202,0.8505277633666992,0.7506701350212097
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00003,0,0.4890061020851135,0.3466554582118988,0.41783078014850616
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00004,0,0.3208189010620117,0.4099119901657104,0.3653654456138611
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00005,1,0.9172493815422058,0.9218738079071044,0.9195615947246552
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00006,1,0.8634845018386841,0.8737359046936035,0.8686102032661438
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00007,0,0.3185312151908874,0.2209074050188064,0.2697193101048469
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00008,0,0.8066829442977905,0.5695439577102661,0.6881134510040283
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00009,1,0.8872920274734497,0.9201501607894896,0.9037210941314697
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00010,0,0.0798251032829284,0.2195869535207748,0.1497060284018516
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00012,0,0.2448808252811432,0.3425884842872619,0.2937346547842026
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00013,0,0.3368570506572723,0.4572762250900268,0.39706663787364954
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00014,0,0.1428306549787521,0.1843510419130325,0.1635908484458923
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00015,0,0.6692497730255127,0.7519099116325378,0.7105798423290253
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00017,0,0.5491852164268494,0.510054349899292,0.5296197831630707
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00018,1,0.9450101256370544,0.9590298533439636,0.952019989490509
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00019,0,0.4596214592456817,0.4622220993041992,0.4609217792749405
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00020,1,0.901293694972992,0.7884413003921509,0.8448674976825714
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00021,1,0.353171169757843,0.7574098706245422,0.5552905201911926
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00022,0,0.2726588845252991,0.2310680598020553,0.2518634721636772
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00023,0,0.5500937104225159,0.0833428725600242,0.31671829149127007
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00024,0,0.7028897404670715,0.5602275133132935,0.6315586268901825
