file_id,organism,locus_tag,ess,conf,conf_esm2,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.1544919908046722,0.0103176888078451,0.08240483980625865
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.2001786082983017,0.6056390404701233,0.4029088243842125
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.0575143955647945,0.1009567156434059,0.0792355556041002
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.244504690170288,0.5221937894821167,0.38334923982620234
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.1219179555773735,0.0943245291709899,0.10812124237418169
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.1157553270459175,0.2250235974788665,0.170389462262392
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.055692546069622,0.0284985322505235,0.04209553916007275
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.187820702791214,0.1270728409290313,0.15744677186012263
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.0633050128817558,0.1097561046481132,0.0865305587649345
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0898876711726188,0.0675798654556274,0.0787337683141231
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0647574812173843,0.018725898116827,0.04174168966710565
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0604196079075336,0.0270968079566955,0.043758207932114546
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.8854110240936279,0.8728612661361694,0.8791361451148987
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.1297364681959152,0.8214396834373474,0.4755880758166313
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0676379278302192,0.0082639623433351,0.03795094508677715
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.2830128073692322,0.1239865124225616,0.20349965989589688
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0571242272853851,0.0939581021666526,0.07554116472601885
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0560982786118984,0.1204352527856826,0.0882667656987905
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0516092181205749,0.0082487231120467,0.0299289706163108
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0535134263336658,0.0255886726081371,0.03955104947090145
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.2910712659358978,0.8710940480232239,0.5810826569795609
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.0617234632372856,0.3066972494125366,0.18421035632491112
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9032105803489684,0.953093647956848,0.9281521141529082
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.8144609928131104,0.9544666409492492,0.8844638168811798
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9102087616920472,0.9436086416244508,0.926908701658249
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.0595139190554618,0.6254222989082336,0.3424681089818477
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.7450486421585083,0.9412527084350586,0.8431506752967834
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0570129863917827,0.6264033317565918,0.3417081590741872
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.8681749105453491,0.9180493354797364,0.8931121230125427
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.0781683847308158,0.6788861155509949,0.3785272501409053
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.1843028366565704,0.5410006046295166,0.3626517206430435
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.0848932117223739,0.0298101417720317,0.057351676747202804
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0548746287822723,0.0400077290832996,0.047441178932785946
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0642035976052284,0.091656893491745,0.0779302455484867
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0873881205916404,0.0563888549804687,0.07188848778605456
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.094691090285778,0.0432389378547668,0.0689650140702724
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.0614849999547004,0.0657088682055473,0.06359693408012385
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0591473057866096,0.1018625572323799,0.08050493150949475
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0573591515421867,0.4068765640258789,0.2321178577840328
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.1424980461597442,0.7190784215927124,0.43078823387622833
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.076273463666439,0.6102149486541748,0.34324420616030693
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0560921914875507,0.0476283878087997,0.0518602896481752
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0607686378061771,0.013978898525238,0.03737376816570755
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0707326307892799,0.1271496713161468,0.09894115105271334
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0589070282876491,0.0240762755274772,0.04149165190756315
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.136533185839653,0.9525179862976074,0.5445255860686302
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0678205639123916,0.0342532284557819,0.051036896184086744
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0565867386758327,0.032678123563528,0.04463243111968035
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.171741634607315,0.4444813728332519,0.30811150372028345
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.0655343160033226,0.6814161539077759,0.37347523495554924
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8821906447410583,0.8168048858642578,0.8494977653026581
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.594285786151886,0.9273671507835388,0.7608264684677124
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.0596984326839447,0.2169070988893509,0.1383027657866478
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.0606201961636543,0.0601956509053707,0.0604079235345125
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0538757182657718,0.0396184958517551,0.04674710705876345
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.0607225261628627,0.6667088270187378,0.36371567659080023
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0665049627423286,0.0418592728674411,0.054182117804884855
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0574962235987186,0.0904784873127937,0.07398735545575616
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0550905913114547,0.0811583921313285,0.0681244917213916
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0576726198196411,0.0744239687919616,0.06604829430580135
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.0652334243059158,0.0214013308286666,0.043317377567291204
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.0951722934842109,0.1385822594165802,0.11687727645039556
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.0562047697603702,0.2112619280815124,0.1337333489209413
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0561544932425022,0.0223526023328304,0.0392535477876663
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.1566545069217682,0.8053839206695557,0.4810192137956619
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.0608511306345462,0.4408513605594635,0.25085124559700483
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.0688866823911666,0.5818207263946533,0.32535370439290995
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.0565190501511096,0.5301039814949036,0.2933115158230066
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.0894550159573555,0.693437397480011,0.39144620671868324
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.0601050443947315,0.0176808256655931,0.0388929350301623
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.0756951123476028,0.1933202445507049,0.13450767844915384
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.0610030032694339,0.0575885064899921,0.059295754879713
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.059044525027275,0.065642349421978,0.0623434372246265
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7544721364974976,0.6564926505088806,0.7054823935031891
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.8979688882827759,0.8154802322387695,0.8567245602607727
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9233170747756958,0.9160131216049194,0.9196650981903076
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.926490068435669,0.918672263622284,0.9225811660289764
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.890487790107727,0.9534822106361388,0.921985000371933
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.7104834318161011,0.9628888964653016,0.8366861641407013
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9175400137901306,0.9545475840568542,0.9360437989234924
