file_id,organism,locus_tag,ess,conf,conf_t5,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00001,1,0.970999538898468,0.9069697856903076,0.9389846622943878
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00002,1,0.9271308779716492,0.8505277633666992,0.8888293206691742
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00003,0,0.1104730293154716,0.3466554582118988,0.2285642437636852
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00004,0,0.4773762822151184,0.4099119901657104,0.44364413619041443
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00005,1,0.982977032661438,0.9218738079071044,0.9524254202842712
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00006,1,0.9913511276245116,0.8737359046936035,0.9325435161590576
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00007,0,0.0975366160273552,0.2209074050188064,0.1592220105230808
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00008,0,0.4037078619003296,0.5695439577102661,0.48662590980529785
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00009,1,0.98268061876297,0.9201501607894896,0.9514153897762299
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00010,0,0.1916640102863311,0.2195869535207748,0.20562548190355295
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00012,0,0.206534668803215,0.3425884842872619,0.27456157654523844
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00013,0,0.4930700659751892,0.4572762250900268,0.47517314553260803
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00014,0,0.1269261389970779,0.1843510419130325,0.15563859045505518
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00015,0,0.6747161149978638,0.7519099116325378,0.7133130133152008
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00017,0,0.6067626476287842,0.510054349899292,0.5584084987640381
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00018,1,0.9721044301986694,0.9590298533439636,0.9655671417713165
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00019,0,0.5549874901771545,0.4622220993041992,0.5086047947406769
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00020,1,0.5682470798492432,0.7884413003921509,0.678344190120697
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00021,1,0.4997491836547851,0.7574098706245422,0.6285795271396637
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00022,0,0.0412555560469627,0.2310680598020553,0.136161807924509
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00023,0,0.0514044538140296,0.0833428725600242,0.06737366318702691
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00024,0,0.2182759344577789,0.5602275133132935,0.3892517238855362
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00025,0,0.05397704616189,0.0689313858747482,0.0614542160183191
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00026,0,0.263124018907547,0.2690703272819519,0.26609717309474945
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00027,0,0.289723128080368,0.5781686902046204,0.4339459091424942
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00028,0,0.7475295662879944,0.33388152718544,0.5407055467367172
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00029,0,0.4310044348239898,0.3471766412258148,0.38909053802490234
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00030,0,0.1663902848958969,0.3325566351413727,0.2494734600186348
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00031,0,0.1983400732278823,0.0759784802794456,0.13715927675366396
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00032,0,0.5798203945159912,0.3344484567642212,0.4571344256401062
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00033,0,0.1930438429117202,0.4101448059082031,0.30159432440996164
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00034,0,0.597021758556366,0.6247638463973999,0.6108928024768829
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00035,0,0.3625765442848205,0.484243094921112,0.42340981960296625
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00036,0,0.3483993113040924,0.1383482962846756,0.243373803794384
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00037,0,0.3697685599327087,0.3050822615623474,0.3374254107475281
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00038,0,0.3195200860500335,0.5357671976089478,0.42764364182949066
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00039,0,0.2439395487308502,0.0703689828515052,0.1571542657911777
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00040,0,0.2180954813957214,0.2889661192893982,0.2535308003425598
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00041,0,0.2108759433031082,0.163929745554924,0.1874028444290161
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00042,0,0.1523015946149826,0.2890295386314392,0.2206655666232109
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00043,0,0.1922247111797332,0.2971712350845337,0.24469797313213343
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00044,0,0.1046011671423912,0.3194203972816467,0.21201078221201894
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00045,0,0.2731070220470428,0.5548372268676758,0.4139721244573593
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00046,0,0.2703230082988739,0.446489155292511,0.35840608179569244
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00047,0,0.192997470498085,0.3680342137813568,0.2805158421397209
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00049,0,0.2618624567985534,0.4810573160648346,0.37145988643169403
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00050,0,0.1920931786298751,0.1203851401805877,0.1562391594052314
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00051,0,0.0720441788434982,0.1403807401657104,0.1062124595046043
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00052,0,0.074616864323616,0.0950401574373245,0.08482851088047025
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00053,0,0.1366675049066543,0.153082326054573,0.14487491548061365
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00054,0,0.1000348031520843,0.142203152179718,0.12111897766590114
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00055,0,0.1448667347431183,0.0598077625036239,0.1023372486233711
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00056,0,0.0282557141035795,0.0555879883468151,0.0419218512251973
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00057,0,0.2992413640022278,0.2710913121700287,0.28516633808612823
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00058,0,0.1930267810821533,0.6814672350883484,0.43724700808525085
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00060,0,0.2059063464403152,0.3593662679195404,0.2826363071799278
